Series_of_reciprocal_squares	[20130602,20130611,20130610,20130607,20130605,20130609]	[2,1,1,2,1,2]	9	-1
Shanks'_square_forms_factorization	[20130612,20130607,20130611,20130606,20130615,20130610]	[2,1,1,2,2,1]	9	3
The_level_and_the_square	[20130607,20130608,20130609,20130606,20130615,20130610,20130601,20130611,20130605]	[1,1,1,1,1,1,1,1,1]	9	1
Times_square_ball	[20130602,20130604,20130609,20130603,20130607,20130605,20130610]	[1,2,1,1,1,2,1]	9	-5
Triangular_squares	[20130606,20130609,20130601,20130603,20130611,20130605]	[2,1,1,1,3,1]	9	-1
Union_square_nyc	[20130603,20130607,20130604,20130614,20130605]	[4,1,2,1,1]	9	-7
%C5%81ukiszski_square	[20130611,20130602,20130608,20130604,20130603,20130615,20130606]	[1,1,1,2,1,1,1]	8	-2
12twelve_square_meter_sharpie	[20130609,20130614,20130605,20130611,20130615]	[1,1,3,2,1]	8	2
A_cricket_in_times_square	[20130603,20130606,20130615,20130610,20130605,20130614]	[1,1,2,1,2,1]	8	0
Apligraf,_per_square_centimeter	[20130606,20130607]	[6,2]	8	-8
C-square	[20130608,20130609,20130606,20130602,20130611,20130610]	[1,1,3,1,1,1]	8	0
Chiron_wj012-19-w_127mm/19mm_dsquaretoma_plaster	[20130607,20130606]	[2,6]	8	-8
Christian_word_square	[20130608,20130604,20130613,20130605,20130609,20130603]	[1,1,2,1,1,2]	8	0
Copley_square	[20130611,20130602,20130603,20130608,20130609]	[1,1,2,2,2]	8	2
Covent_Garden_(square)	[20130602,20130611,20130607,20130604,20130613,20130608,20130605]	[2,1,1,1,1,1,1]	8	-2
Crowne_plaza_hotel,_times_square	[20130615,20130613,20130602,20130614]	[1,1,1,5]	8	6
Dansac_supersquare_06510-0000_50mm_10x10cmase_plateystem	[20130607,20130606]	[2,6]	8	-8
Deera_square	[20130615,20130606,20130605,20130614,20130612]	[1,2,1,2,2]	8	2
Federation_square	[20130613,20130607,20130603,20130609]	[2,2,3,1]	8	-2
Four_square_theorem	[20130606,20130613,20130604,20130612,20130607]	[2,2,1,1,2]	8	-2
Gallery_of_square_flags	[20130603,20130612,20130609,20130611,20130602,20130604,20130601,20130605]	[1,1,1,1,1,1,1,1]	8	-2
Google_squared	[20130601,20130610,20130612,20130605,20130611,20130602,20130609]	[1,1,1,1,1,1,2]	8	2
Gram/square_meter	[20130607,20130606]	[2,6]	8	-8
Haymarket_square_band	[20130614,20130610,20130612,20130608,20130604,20130613,20130607]	[2,1,1,1,1,1,1]	8	4
Hour_squared_times_microgram_per_milliliter	[20130607,20130606]	[2,6]	8	-8
Image:Nuvola_apps_important_square.svg	[20130607,20130614,20130605,20130612,20130613,20130609]	[1,2,2,1,1,1]	8	2
International_unit/square_meter	[20130607,20130606]	[2,6]	8	-8
Inverse_square_law_of_radiation	[20130609,20130603,20130601,20130610,20130604,20130613,20130611]	[1,1,1,1,1,2,1]	8	2
IsquareIT	[20130604,20130615,20130609,20130612,20130611]	[2,1,1,1,3]	8	4
Least-squares_problem	[20130604,20130610,20130606,20130615,20130614,20130605,20130603,20130612]	[1,1,1,1,1,1,1,1]	8	0
Least_square	[20130609,20130613,20130607,20130608]	[2,1,4,1]	8	0
Lieb's_square_ice_constant	[20130612,20130604,20130613,20130606]	[4,2,1,1]	8	2
List_of_city_squares_in_Montevideo	[20130605,20130614,20130606,20130609,20130607,20130612,20130610]	[1,1,1,1,2,1,1]	8	0
List_of_parks_in_Montreal%23Urban_squares	[20130615,20130613,20130603,20130614,20130602,20130607]	[1,1,2,2,1,1]	8	0
List_of_streets_and_squares_in_Gr\xC3\xA0cia,_Barcelona	[20130610,20130602,20130609,20130614,20130608,20130603]	[2,1,2,1,1,1]	8	4
Liston_(square)	[20130606,20130604,20130610,20130608,20130612,20130611]	[1,1,1,1,2,2]	8	4
Maidenhead_grid_square	[20130610,20130601,20130607,20130611,20130606,20130615,20130614]	[1,2,1,1,1,1,1]	8	0
Maple_leaf_square	[20130602,20130611,20130603,20130607,20130610,20130604]	[3,1,1,1,1,1]	8	-4
Marshmallow_square	[20130601,20130610,20130602,20130614,20130607]	[1,1,1,4,1]	8	2
Milliliter/squareeter/hour	[20130607,20130606]	[2,6]	8	-8
Millimeter_squared	[20130606,20130607,20130601]	[5,2,1]	8	-8
Nurse-square_merger	[20130602,20130608,20130606,20130603,20130610,20130607]	[2,1,1,1,1,2]	8	-4
Pearl_square	[20130606,20130604,20130610,20130608,20130611,20130602]	[1,1,1,1,3,1]	8	2
Pearson_chi_square	[20130609,20130614,20130605,20130612,20130611,20130604]	[2,1,1,1,2,1]	8	4
Root_mean_square_deviation_%28bioinformatics%29	[20130606,20130608,20130604,20130605,20130611,20130603]	[3,1,1,1,1,1]	8	-4
Satanic_square	[20130611,20130607,20130606,20130615,20130603,20130612]	[1,1,2,1,2,1]	8	-2
Sech_squared_distribution	[20130608,20130606,20130607,20130611,20130614]	[1,1,1,4,1]	8	4
Sine_squared	[20130609,20130605,20130606,20130610,20130601,20130602]	[1,1,3,1,1,1]	8	-4
Skin_substitute,_integra_meshed_bilayer_wound_matrix,_per_square_centimeter	[20130606,20130607]	[6,2]	8	-8
Skin_substitute,_tissuemend,_per_square_centimeter	[20130606,20130607]	[6,2]	8	-8
Squared_plus_b_squared	[20130613,20130608,20130601,20130606]	[1,2,2,3]	8	-2
Unit_per_square_meter_per_minute	[20130607,20130606]	[2,6]	8	-8
Washington_square_park	[20130608,20130607,20130610,20130609,20130605,20130614]	[1,1,1,2,1,2]	8	4
Winckley_square	[20130610,20130612,20130606]	[2,4,2]	8	4
12_square_meter_sharpie	[20130613,20130611,20130606,20130614,20130607]	[1,1,2,1,2]	7	-1
Ala-too_square	[20130614,20130608,20130604]	[1,5,1]	7	5
Allen_%26_Company_%3EAllen%20&amp;%20Company%3C/a%3E%20et%20%3Ca%20rel=_nofollow_%20class=_external%20text_%20href=_http:/www.unionsquareventures.com/index.php_%3EUnion%20Square%20Ventures%3C/a%3E%3Csup%20id=_cite_ref-4_%20class=_reference_%3E%3Ca%20href=_	[20130610,20130604,20130615,20130607,20130614,20130612]	[1,2,1,1,1,1]	7	1
Ban_jela%C4%8Di%C4%87_square	[20130608,20130601,20130606,20130604,20130613,20130607]	[2,1,1,1,1,1]	7	-1
Charles_square	[20130609,20130602,20130608]	[3,2,2]	7	3
Chi-square_significance_test	[20130612,20130610,20130606,20130607,20130611]	[2,2,1,1,1]	7	3
Church_of_the_foursquare_gospel_in_the_philippines	[20130602,20130608,20130603,20130612,20130615]	[2,2,1,1,1]	7	1
D%5C%27Agostino%5C%27s_K-squared_test	[20130612,20130607,20130601,20130615,20130605,20130604]	[1,1,1,2,1,1]	7	-1
Dansac_supersquare_04550-1010tandardpaque_drainableag_two-piecestomyystem	[20130606,20130607]	[5,2]	7	-7
Del_squared_(disambiguation)	[20130610,20130611,20130602,20130603,20130605,20130614]	[2,1,1,1,1,1]	7	1
Diamond_squares_algorithm	[20130602,20130601,20130612,20130603,20130607,20130606]	[1,1,1,2,1,1]	7	-5
Double-squares	[20130610,20130601,20130602,20130604,20130615]	[3,1,1,1,1]	7	1
E%3Dmc_squared	[20130603,20130613,20130614,20130606,20130601]	[1,1,2,2,1]	7	-1
Ellicott_square_building	[20130609,20130605,20130615,20130601]	[1,2,1,3]	7	-3
Fermat_theorem_on_sums_of_two_squares	[20130601,20130610,20130614,20130605,20130608,20130604,20130612]	[1,1,1,1,1,1,1]	7	1
Four-square_theorem	[20130613,20130605,20130610,20130606,20130607]	[3,1,1,1,1]	7	1
Foursquare_%28website%29	[20130613,20130604,20130605,20130609,20130602]	[2,1,1,1,2]	7	-1
Gay_square_dancing	[20130601,20130615,20130604,20130613,20130608,20130605]	[1,1,1,1,2,1]	7	1
Greek-Latin_square	[20130613,20130602,20130611,20130614,20130605]	[1,1,2,1,2]	7	1
Hotelling%5C%27s_T-squared_distribution	[20130607,20130604,20130613,20130611,20130609,20130610]	[1,2,1,1,1,1]	7	1
Hoxton_square	[20130608,20130611,20130601,20130610,20130607,20130606,20130615]	[1,1,1,1,1,1,1]	7	1
Judiciary_square_(wmata_station)	[20130608,20130604,20130603,20130611,20130607,20130610,20130605]	[1,1,1,1,1,1,1]	7	-1
Kilogram-meter/squareeter_(qualifier_value)	[20130606,20130607]	[5,2]	7	-7
Kilometer_square	[20130609,20130615,20130601,20130604,20130613]	[2,1,1,1,2]	7	3
Krak%C3%B3w_market_square	[20130615,20130604,20130613,20130603,20130611,20130605]	[1,1,1,1,1,2]	7	-1
Least-squares_approximation	[20130605,20130614,20130604,20130613,20130602]	[1,2,1,2,1]	7	1
Least-squares_fit	[20130605,20130612,20130603,20130611,20130601,20130610]	[1,1,1,1,1,2]	7	1
Least_squares_problem	[20130611,20130603,20130605,20130607,20130608,20130610]	[2,1,1,1,1,1]	7	1
Logical_square	[20130608,20130601,20130614,20130615,20130606,20130603]	[1,1,1,1,1,2]	7	-1
Magic%20square	[20130605,20130613,20130608,20130607,20130601,20130612]	[1,2,1,1,1,1]	7	1
Main_square_festival	[20130604,20130609,20130601,20130610,20130607,20130605]	[1,2,1,1,1,1]	7	-1
Mantri_square_mall	[20130612,20130602,20130607,20130606]	[2,2,2,1]	7	-3
Methods%20of%20computing%20square%20roots	[20130607,20130613,20130609,20130606,20130611]	[1,1,3,1,1]	7	3
Most-perfect_square	[20130613,20130604,20130608,20130615,20130602,20130603,20130601]	[1,1,1,1,1,1,1]	7	-1
Nanogram/squareeter/day_(qualifier_value)	[20130607,20130606]	[2,5]	7	-7
One_canada_square	[20130608,20130615,20130605,20130603]	[4,1,1,1]	7	3
Overhead_square	[20130601,20130606,20130612,20130614]	[2,1,2,2]	7	1
Palace_square	[20130607,20130611,20130602,20130609,20130615]	[1,1,2,2,1]	7	1
Pandiagonal_magic_squares	[20130610,20130608,20130611,20130603]	[1,2,2,2]	7	3
Parliament_square	[20130610,20130608,20130602,20130611,20130614]	[2,1,1,2,1]	7	5
Pearson%5C%27s_chi-squared_test	[20130606,20130603,20130604,20130613,20130611,20130609]	[1,1,1,2,1,1]	7	1
Penalized_least_squares	[20130606,20130615,20130609,20130613,20130602,20130608,20130610]	[1,1,1,1,1,1,1]	7	3
Perfect_square_factor	[20130614,20130615,20130602,20130611,20130612]	[3,1,1,1,1]	7	5
Primate%27s_square	[20130606,20130614,20130604,20130602,20130611]	[1,2,1,2,1]	7	-1
R_squared_adjusted	[20130607,20130608,20130612]	[4,2,1]	7	-1
Rice_Krispie_squares	[20130609,20130602,20130605,20130608,20130612,20130601,20130613]	[1,1,1,1,1,1,1]	7	1
Root%20mean%20square%20speed	[20130612,20130604,20130614,20130605,20130602,20130615,20130606]	[1,1,1,1,1,1,1]	7	-1
Rounded_square	[20130603,20130611,20130614,20130615]	[2,1,1,3]	7	3
Rule_of_the_square	[20130608,20130604,20130605,20130610,20130611,20130602]	[2,1,1,1,1,1]	7	1
Scully_square	[20130612,20130603,20130611,20130610,20130615]	[1,2,1,2,1]	7	3
Simple_magic_squares	[20130613,20130608,20130603,20130611,20130614]	[2,1,1,2,1]	7	5
Sum_of_four_squares	[20130608,20130601,20130604,20130611]	[2,3,1,1]	7	-1
Tiananmen_square_self-immolation_incident	[20130608,20130609,20130604,20130603]	[3,1,2,1]	7	1
Tompkins_square	[20130613,20130607,20130602,20130612,20130603,20130609]	[1,1,2,1,1,1]	7	-1
Watt_per_square_meter	[20130607,20130612,20130610]	[4,1,2]	7	-1
Winckley_square_convent_school	[20130610,20130606,20130612,20130603]	[2,2,2,1]	7	1
Zion_square_lynching	[20130601,20130610,20130614,20130615,20130602,20130603]	[1,2,1,1,1,1]	7	1
10%5E3_per_millimeter_squared	[20130607,20130606]	[4,2]	6	-6
14th_street_%E2%80%93_union_square_new_york_city_subway	[20130606,20130603,20130608]	[1,1,4]	6	2
25_canada_square	[20130604,20130603,20130612,20130607,20130608]	[2,1,1,1,1]	6	-2
Acellular_dermal_tissue_matrix_of_non-human_origin,_per_square_centimeter_(do_not_report_c9351_in_conjunction_with_j7345)	[20130610,20130607]	[2,4]	6	-2
Acellular_pericardial_tissue_matrix_of_non-human_origin_(veritas),_per_square_centimeter	[20130607,20130610]	[4,2]	6	-2
Adjusted_r_squared	[20130610,20130607]	[2,4]	6	-2
Albert_square	[20130608,20130605,20130615,20130613]	[1,2,2,1]	6	2
Alloderm,_per_square_centimeter	[20130609,20130607]	[2,4]	6	-2
Alloskin,_per_square_centimeter	[20130609,20130607]	[2,4]	6	-2
American_Foursquare_architecture	[20130614,20130615,20130608,20130604,20130611]	[1,1,2,1,1]	6	4
American_four-square	[20130614,20130605,20130611,20130604,20130601]	[1,1,1,2,1]	6	-2
Ampere_per_square_meter	[20130607,20130606]	[4,2]	6	-6
Anal_least_squares	[20130608,20130607,20130606]	[2,2,2]	6	-2
Analyses,_least-squares	[20130608,20130607,20130606]	[2,2,2]	6	-2
Analysis,_least-squares	[20130608,20130607,20130606]	[2,2,2]	6	-2
Analysis,_least_squares	[20130606,20130607]	[2,4]	6	-6
Angular_degree_per_second_squared	[20130609,20130607]	[2,4]	6	-2
Anti-magic_square	[20130605,20130607,20130606,20130610,20130612]	[1,1,1,1,2]	6	0
Beacon_square	[20130611,20130607,20130613,20130604,20130609]	[1,1,1,1,2]	6	2
Blue_square_racquetball	[20130614,20130605,20130607,20130603,20130613]	[1,1,1,2,1]	6	-2
Bodyould_1.25_/nsi56squarex5	[20130610,20130607]	[2,4]	6	-2
Caesar_square	[20130608,20130611,20130613,20130606,20130605,20130614]	[1,1,1,1,1,1]	6	2
Camphor_squares	[20130606,20130607]	[2,4]	6	-6
Carpenter%27%27s-square	[20130607,20130606]	[4,2]	6	-6
Cells_per_millimeter_squared	[20130607,20130609]	[4,2]	6	-2
Centimetresquared	[20130607,20130606]	[4,2]	6	-6
Centrum_kids_chewable_tablet_(spongebob_squarepants)	[20130607,20130610]	[4,2]	6	-2
Centrum_kids_complete_spongebob_squarepants	[20130610,20130607]	[2,4]	6	-2
Centrum_kids_complete_spongebob_squarepants,_multiple_vitamins_with_mineralsral_tablet,_chewable	[20130606,20130607]	[2,4]	6	-6
Chi-square(x%5E2)	[20130604,20130603,20130607,20130608]	[1,2,1,2]	6	-2
Chi-square_distribution%E4%B8%AD%E7%9A%84Cumulative	[20130607,20130614,20130603,20130610,20130609,20130606]	[1,1,1,1,1,1]	6	0
Chi-square_distributions	[20130607,20130606]	[4,2]	6	-6
Chiron_35mmpening/wj011-35-q_102mm_square_plasters_x10	[20130607,20130606]	[4,2]	6	-6
Chiron_wj010-19-n_90mm/19mm_dsquaretoma_plaster	[20130606,20130607]	[2,4]	6	-6
Chiron_wj010-35-l_90mm/35mm_dsquaretoma_plaster	[20130607,20130606]	[4,2]	6	-6
Chiron_wj011-19-s_102mm/19mm_dsquaretoma_plaster	[20130606,20130607]	[2,4]	6	-6
Chiron_wj012-35-u_127mm/35mm_dsquaretoma_plaster	[20130607,20130608]	[4,2]	6	-2
Chiron_wj013-19-b_150mm/19mm_dsquaretoma_plaster	[20130607,20130606,20130608]	[2,2,2]	6	-2
Chiron_wj016-25-j_102mm/25mm_dsquaretoma_plaster	[20130607,20130610]	[4,2]	6	-2
Chiron_wj018-01-c_125mm/25mm_dsquaretoma_plaster	[20130607,20130609]	[4,2]	6	-2
Circle_in_the_square_theatre	[20130604,20130610,20130609,20130606,20130608,20130603]	[1,1,1,1,1,1]	6	0
Circle_in_the_square_theatre_school	[20130604,20130606,20130615,20130605,20130614,20130602]	[1,1,1,1,1,1]	6	-2
Conway%27s_Lux_method_for_magic_squares	[20130612,20130607,20130605,20130609,20130610,20130601]	[1,1,1,1,1,1]	6	0
Cotton_pure_squares	[20130607,20130610]	[4,2]	6	-2
Cotton_squares	[20130608,20130607,20130606]	[2,2,2]	6	-2
Coulomb_per_square_meter	[20130607,20130610]	[4,2]	6	-2
Dansac_supersquare_02480-1000tandardpaque_closedag_two-piecestomyystem	[20130606,20130607]	[2,4]	6	-6
Dansac_supersquare_02480-2000tandard_clear_closedag_two-piecestomyystem	[20130607,20130610]	[4,2]	6	-2
Dansac_supersquare_02480-2000td_clear_closedagystem	[20130606,20130607]	[2,4]	6	-6
Dansac_supersquare_02550-1000tandardpaque_closedag_two-piecestomyystem	[20130607,20130608,20130606]	[2,2,2]	6	-2
Dansac_supersquare_02550-2000tandard_clear_closedag_two-piecestomyystem	[20130609,20130607]	[2,4]	6	-2
Dansac_supersquare_02550-2000td_clear_closedagystem	[20130606,20130607]	[2,4]	6	-6
Dansac_supersquare_02650-1000mallpaque_closedag_two-piecestomyystem	[20130609,20130607]	[2,4]	6	-2
Dansac_supersquare_02650-2000mall_clear_closedag_two-piecestomyystem	[20130606,20130607]	[2,4]	6	-6
Dansac_supersquare_02650-2000ml_clear_closedagystem	[20130607,20130609]	[4,2]	6	-2
Dansac_supersquare_04480-1010tandardpaque_drainableag_two-piecestomyystem	[20130607,20130609]	[4,2]	6	-2
Dansac_supersquare_04480-1010tdpaque_drainagystem	[20130607,20130606]	[4,2]	6	-6
Dansac_supersquare_04480-2010tandard_clear_drainableag_two-piecestomyystem	[20130606,20130607]	[4,2]	6	-6
Dansac_supersquare_04480-2010td_clear_drainagystem	[20130608,20130606,20130607]	[2,2,2]	6	-2
Dansac_supersquare_04550-2010tandard_clear_drainableag_two-piecestomyystem	[20130607,20130606]	[2,4]	6	-6
Dansac_supersquare_04550-2010td_clear_drainagystem	[20130608,20130607]	[2,4]	6	-2
Dansac_supersquare_04650-1010mlpaque_drainagystem	[20130607,20130606]	[4,2]	6	-6
Dansac_supersquare_04650-2010mall_clear_drainableag_two-piecestomyystem	[20130610,20130607]	[2,4]	6	-2
Dansac_supersquare_04650-2010ml_clear_drainagystem	[20130606,20130607]	[2,4]	6	-6
Dansac_supersquare_06510-0000_50mm_10cmx10cmase_plate_two-piecestomyystem	[20130608,20130607]	[2,4]	6	-2
Dansac_supersquare_06512-0000_80mm_12.5cmx12.5cmase_plate_two-piecestomyystem	[20130607,20130610]	[4,2]	6	-2
Dansac_supersquare_06512-0000_80mm_12.5x12.5cm_plateystem	[20130607,20130608,20130606]	[2,2,2]	6	-2
Dansac_supersquare_two-piecestomyystem	[20130610,20130607]	[2,4]	6	-2
Dansac_supersquareystem	[20130607,20130608]	[4,2]	6	-2
De\xC3\xA1k_Ferenc_square_(Budapest)	[20130612,20130607]	[4,2]	6	2
Degree_per_second_squared	[20130606,20130607]	[2,4]	6	-6
Dermagraft,_per_square_centimeter	[20130607,20130606]	[2,4]	6	-6
Dermal_(substitute)_tissue_of_human_origin,_with_or_without_other_bioengineered_or_processed_elements,_without_metabolically_active_elements,_per_square_centimeter	[20130607,20130608,20130606]	[2,2,2]	6	-2
Dermal_(substitute)_tissue_of_non-human_origin,_with_or_without_other_bioengineered_or_processed_elements,_with_metabolically_active_elements,_per_square_centimeter	[20130607,20130610]	[4,2]	6	-2
Dermal_(substitute)_tissue_of_non-human_origin,_with_or_without_other_bioengineered_or_processed_elements,_without_metabolically_active_elements,_per_square_centimeter	[20130607,20130610]	[4,2]	6	-2
Dermal_(substitute)_tissue_of_nonhuman_origin,_with_or_without_other_bioengineered_or_processed_elements,_without_metabolically_active_elements_(integra_matrix),_per_square_centimeter	[20130607,20130609]	[4,2]	6	-2
Dermal_(substitute)_tissue_of_nonhuman_origin,_with_or_without_other_bioengineered_or_processed_elements,_without_metabolically_active_elements_(primatrix),_per_square_centimeter	[20130608,20130607,20130606]	[2,2,2]	6	-2
Dermal_and_epidermal,_(substitute)_tissue_of_non-human_origin,_with_or_without_other_bioengineered_or_processed_elements,_without_metabolically_active_elements,_per_square_centimeter	[20130607,20130610]	[4,2]	6	-2
Dermal_substitute,_native,_non-denatured_collagen,_neonatal_bovine_origin_(surgimend_collagen_matrix),_per_0.5_square_centimeters	[20130606,20130607]	[4,2]	6	-6
Diabolical_square	[20130615,20130603,20130607,20130604]	[2,2,1,1]	6	-2
Distribution,_chi-square	[20130607,20130610]	[4,2]	6	-2
Distributions,_chi-square	[20130606,20130607,20130608]	[2,2,2]	6	-2
Edward_everett_square	[20130607,20130608,20130605,20130606]	[1,2,1,2]	6	-2
Enqelab_square	[20130605,20130603,20130607,20130608]	[2,1,1,2]	6	-2
Fast_money_times_square	[20130604]	[6]	6	-6
Feet,_square	[20130607,20130610]	[4,2]	6	-2
Flurandrenolide@4cg/square_cm@topical@adhesive_patch,_medicated	[20130610,20130607]	[2,4]	6	-2
Flurandrenolide_4cg/square_cm_topical_adhesive_patch,_medicated	[20130606,20130607]	[2,4]	6	-6
Foley_square	[20130609,20130608,20130605,20130602,20130603]	[1,2,1,1,1]	6	0
Freudenthal%E2%80%93Tits_magic_square	[20130601,20130611,20130603]	[4,1,1]	6	-4
Game_of_squares	[20130603,20130614,20130607,20130606]	[2,1,2,1]	6	-4
Gammagraft,_per_square_centimeter	[20130610,20130607]	[2,4]	6	-2
Garman%27%27square-backed_toad	[20130608,20130607,20130606]	[2,2,2]	6	-2
Garman%27%27square-marked_toad	[20130607,20130609]	[4,2]	6	-2
Gell%C3%A9rt_square	[20130612,20130605,20130606,20130615,20130608]	[1,1,1,2,1]	6	2
Golden_square_mile	[20130615,20130609,20130603,20130602,20130613]	[1,1,2,1,1]	6	0
Graftjacket,_per_square_centimeter	[20130609,20130607]	[2,4]	6	-2
Gram(s)/squareeter	[20130606,20130607,20130608]	[2,2,2]	6	-2
Gram-meter/beat/squareetre	[20130607,20130606]	[2,4]	6	-6
Gram-meter/squareeter	[20130607,20130606]	[2,4]	6	-6
Gram-meter/squareetre	[20130606,20130607]	[4,2]	6	-6
Gram/square_centimeter	[20130608,20130606,20130607]	[2,2,2]	6	-2
Gram_per_meter_squared	[20130607,20130606]	[2,4]	6	-6
Gram_per_square_centimeter	[20130610,20130607]	[2,4]	6	-2
Gram_per_square_meter_per_day	[20130607,20130609]	[4,2]	6	-2
Herald_square	[20130602,20130614,20130606,20130610]	[1,3,1,1]	6	2
Hollywood_squares	[20130608,20130609,20130603,20130615,20130607,20130605]	[1,1,1,1,1,1]	6	0
Hotelling_T-square	[20130613,20130607,20130601,20130612]	[2,2,1,1]	6	0
Hour_squared_times_micromole_per_milliliter	[20130607,20130610]	[4,2]	6	-2
Hour_squared_times_milligram_per_milliliter	[20130607,20130609]	[4,2]	6	-2
Hour_squared_times_millimole_per_milliliter	[20130607,20130606]	[4,2]	6	-6
Hour_squared_times_nanogram_per_milliliter	[20130608,20130607]	[2,4]	6	-2
Hour_squared_times_picogram_per_milliliter	[20130607,20130606]	[4,2]	6	-6
Hour_squared_times_picomole_per_milliliter	[20130609,20130607]	[2,4]	6	-2
Hour_times_nanogram_per_milliliter_per_milligram_per_meter_squared	[20130607,20130610]	[4,2]	6	-2
Image:Vigen%C3%A8re_square.svg	[20130605,20130603,20130615,20130604,20130611]	[1,1,1,1,2]	6	0
Inch/second_squared	[20130607,20130606]	[4,2]	6	-6
Inch_per_second_squared	[20130607,20130608,20130606]	[2,2,2]	6	-2
Integra_bilayer_matrix_wound_dressing_(bmwd),_per_square_centimeter	[20130606,20130607]	[4,2]	6	-6
Integra_dermal_regeneration_template_(drt),_per_square_centimeter	[20130606,20130607]	[2,4]	6	-6
Integra_matrix,_per_square_centimeter	[20130610,20130607]	[2,4]	6	-2
International_church_of_the_foursquare_gospel	[20130610,20130611,20130605,20130604,20130609]	[1,1,1,1,2]	6	2
International_unit_per_meter_squared	[20130607,20130606]	[2,4]	6	-6
International_unit_per_square_meter	[20130608,20130606,20130607]	[2,2,2]	6	-2
Internationalnit/squareeter	[20130606,20130607]	[2,4]	6	-6
Internationalnit/squareeter_(qualifier_value)	[20130610,20130607]	[2,4]	6	-2
Internationalnit/squareetre	[20130607,20130606]	[4,2]	6	-6
Iteratively_weighted_least_squares	[20130613,20130606,20130607,20130605,20130608]	[2,1,1,1,1]	6	0
Joule_per_square_centimeter	[20130606,20130607]	[2,4]	6	-6
Joules/square_centimeter	[20130608,20130607]	[2,4]	6	-2
Joules_per_centimeter_squared	[20130606,20130607]	[4,2]	6	-6
Kenmore_square	[20130609,20130615,20130607,20130603]	[1,2,1,2]	6	0
Kilogram(s)/squareeter	[20130607,20130606]	[4,2]	6	-6
Kilogram-meter/squareeter	[20130607,20130606]	[4,2]	6	-6
Kilogram-meter/squareetre	[20130606,20130607]	[2,4]	6	-6
Kilogram/square_centimeter	[20130609,20130607]	[2,4]	6	-2
Kilogram/square_meter	[20130607,20130609]	[4,2]	6	-2
Kilogram/squareeter	[20130606,20130607]	[2,4]	6	-6
Kilogram/squareetre	[20130606,20130607]	[2,4]	6	-6
Kilogram_per_meter_squared	[20130607,20130609]	[4,2]	6	-2
Kilogram_per_square_centimeter	[20130607,20130606]	[4,2]	6	-6
Kilograms_peretersquared	[20130607,20130606,20130608]	[2,2,2]	6	-2
Kilonewton_per_centimeter_squared	[20130607,20130606]	[4,2]	6	-6
Latin%20square	[20130609,20130604,20130602,20130614]	[1,1,3,1]	6	-2
Latin_square_study	[20130610,20130607]	[2,4]	6	-2
Least-squares_analyses	[20130609,20130607]	[2,4]	6	-2
Least_squares_anal	[20130610,20130607]	[2,4]	6	-2
Least_squares_analysis	[20130608,20130607]	[2,4]	6	-2
Lesbian_square	[20130607,20130614,20130606,20130615,20130608,20130609]	[1,1,1,1,1,1]	6	2
Linear_least_squares_	[20130605,20130609,20130611,20130606,20130608]	[1,2,1,1,1]	6	2
Lownsdale_and_chapman_squares	[20130603,20130602]	[1,5]	6	-6
Lubyanka_square	[20130607,20130615,20130608,20130609,20130604]	[1,1,1,1,2]	6	0
Macrosquare-wave_jerksf_eye	[20130609,20130607]	[2,4]	6	-2
Macrosquare-wave_jerksf_eye_(disorder)	[20130607,20130608,20130606]	[2,2,2]	6	-2
Madison_square	[20130608,20130602,20130612,20130614]	[1,1,2,2]	6	4
Matristem_burn_matrix,_per_square_centimeter	[20130606,20130607]	[2,4]	6	-6
Matristem_wound_matrix,_per_square_centimeter	[20130607,20130606]	[4,2]	6	-6
Mean_squared_pure_error	[20130604,20130612,20130601,20130610,20130614,20130607]	[1,1,1,1,1,1]	6	0
Meter_squared_per_second	[20130606,20130607,20130608]	[2,2,2]	6	-2
Microgram/square_centimeter	[20130607,20130606]	[4,2]	6	-6
Microgram/square_cm	[20130609,20130607]	[2,4]	6	-2
Microgram/square_meter/hour	[20130610,20130607]	[2,4]	6	-2
Microgram/square_meter/minute	[20130606,20130607]	[2,4]	6	-6
Microgram_per_centimeter_squared	[20130607,20130606]	[4,2]	6	-6
Microgram_per_meter_squared	[20130606,20130607]	[2,4]	6	-6
Microgram_per_square_centimeter	[20130610,20130607]	[2,4]	6	-2
Microgram_per_square_meter	[20130610,20130607]	[2,4]	6	-2
Microgram_per_square_meter_per_day	[20130607,20130609]	[4,2]	6	-2
Microgram_per_square_meter_per_hour	[20130609,20130607]	[2,4]	6	-2
Microgram_per_square_meter_per_minute	[20130607,20130610]	[4,2]	6	-2
Middle_square	[20130611,20130602,20130607,20130601,20130610,20130608]	[1,1,1,1,1,1]	6	0
Midland_square	[20130615,20130609,20130614]	[3,1,2]	6	6
Milligram(s)/squareeter	[20130607,20130606]	[4,2]	6	-6
Milligram/square_meter	[20130606,20130607,20130608]	[2,2,2]	6	-2
Milligram/square_meter/hour	[20130607,20130608]	[4,2]	6	-2
Milligram/square_meter/minute	[20130608,20130607,20130606]	[2,2,2]	6	-2
Milligram_per_meter_squared	[20130606,20130607]	[2,4]	6	-6
Milligram_per_square_meter	[20130607,20130608,20130606]	[2,2,2]	6	-2
Milligram_per_square_meter_per_day	[20130607,20130606]	[4,2]	6	-6
Milligram_per_square_meter_per_hour	[20130606,20130607]	[4,2]	6	-6
