Subset_Acoustic_show_at_Library_Pub_-_Angel_-_London_(entertainer)	[20130605,20130614,20130608,20130613,20130604,20130609,20130606,20130615,20130610,20130601,20130611,20130602,20130607,20130603,20130612]	[3,5,4,4,3,3,3,8,4,3,3,3,3,3,3]	55	13
Taylor_Project_presents_A_Tribute_to_Louisa_Lawson_Floyd_Thursby_(entertainer)	[20130609,20130601,20130610,20130602,20130611,20130603,20130612,20130605,20130614,20130604,20130613,20130607,20130608,20130606,20130615]	[3,3,4,3,3,3,3,3,5,3,4,3,4,3,8]	55	13
The_Bros._Landreth_(entertainer)	[20130613,20130604,20130609,20130603,20130612,20130608,20130607,20130615,20130606,20130605,20130614,20130611,20130602,20130610,20130601]	[4,3,4,3,3,2,3,10,4,3,3,4,3,3,3]	55	11
Tiffany_(Korean_entertainer)	[20130609,20130610,20130612,20130603,20130615,20130606,20130607,20130602,20130608,20130614,20130605,20130604,20130613]	[2,7,8,3,4,4,3,4,2,2,4,6,6]	55	7
Vivaldi%27s_Four_Seasons_(entertainer)	[20130602,20130611,20130615,20130606,20130614,20130605,20130604,20130613,20130601,20130610,20130608,20130607,20130603,20130612,20130609]	[3,3,9,3,4,3,3,4,3,4,3,4,3,3,3]	55	11
We%27ve_Totally_Got_This_Presented_By_the_Second_City_(entertainer)	[20130607,20130612,20130603,20130610,20130601,20130609,20130608,20130614,20130605,20130604,20130613,20130602,20130611,20130615,20130606]	[3,3,3,3,3,4,3,3,3,3,4,3,4,10,3]	55	13
Wille_the_Bandits_(entertainer)	[20130601,20130610,20130602,20130611,20130603,20130612,20130614,20130605,20130613,20130604,20130608,20130609,20130607,20130615,20130606]	[3,3,3,4,3,3,5,3,4,3,3,3,4,8,3]	55	11
Yamantaka_//_Sonic_Titan_(entertainer)	[20130615,20130606,20130608,20130611,20130602,20130603,20130612,20130607,20130614,20130605,20130609,20130610,20130601,20130604,20130613]	[9,4,3,3,3,2,3,3,5,3,4,3,3,3,4]	55	13
&quot%3beintritt_Frei&quot%3b_Tanz_in_Den_Mai_Mit_Der_Band_(entertainer)	[20130610,20130601,20130602,20130611,20130608,20130607,20130612,20130603,20130614,20130605,20130606,20130615,20130604,20130613,20130609]	[3,3,3,4,3,4,3,3,4,3,3,8,3,4,3]	54	10
&quot%3bel_Hijo_Del_Pueblo&quot%3b._Homenaje_a_Jos&eacute%3b_Alfredo_Jim&eacute%3bnez_(entertainer)	[20130607,20130608,20130615,20130606,20130601,20130610,20130605,20130614,20130612,20130603,20130613,20130604,20130611,20130602,20130609]	[4,3,8,3,3,3,3,4,3,3,4,3,4,3,3]	54	10
&quot%3bfr&Auml%3bulein_Rose_Trifft_Freddy_Caruso&quot%3b_(entertainer)	[20130614,20130605,20130602,20130611,20130601,20130610,20130608,20130607,20130603,20130612,20130613,20130604,20130606,20130615,20130609]	[4,3,3,3,3,4,3,4,3,3,4,3,3,8,3]	54	10
1._Mai_Mit_Der_Sogenannten_Anarchistischen_Musikwirtschaft_(entertainer)	[20130608,20130609,20130613,20130604,20130602,20130611,20130603,20130612,20130605,20130614,20130606,20130615,20130607,20130610,20130601]	[3,3,4,3,3,4,3,3,3,4,3,8,4,3,3]	54	10
2013_&quot%3bthe_Sound_of_Chinese&quot%3b_Lunar_New_Year_Celebration_Concert_(entertainer)	[20130608,20130609,20130614,20130605,20130613,20130604,20130612,20130603,20130611,20130602,20130615,20130606,20130607,20130610,20130601]	[4,3,4,3,4,3,3,3,3,3,8,3,3,4,3]	54	12
26th_Of_January_Kizomba_Dance_Classes_-_Clube_Vicio_@_Bar_Lenuccia_2013_(entertainer)	[20130611,20130602,20130612,20130603,20130604,20130613,20130610,20130601,20130605,20130614,20130607,20130615,20130606,20130609,20130608]	[3,3,3,3,3,4,4,3,3,4,2,8,4,3,4]	54	12
5th_Of_January_Kizomba_Dance_Classes_-_Clube_Vicio_@_Bar_Lenuccia_2013_(entertainer)	[20130608,20130606,20130615,20130609,20130612,20130603,20130614,20130605,20130604,20130613,20130607,20130610,20130601,20130611,20130602]	[4,4,8,3,3,2,5,3,3,4,2,4,3,3,3]	54	14
Akron/Family_(entertainer)	[20130608,20130609,20130612,20130603,20130604,20130613,20130602,20130611,20130607,20130610,20130601,20130615,20130606,20130605,20130614]	[2,4,3,3,3,4,2,4,3,3,3,9,4,3,4]	54	12
An_Evening_of_Indian_Classical_Ragas_Zeitinsel_Festival_2013_(entertainer)	[20130611,20130602,20130610,20130601,20130605,20130614,20130606,20130615,20130607,20130612,20130603,20130604,20130613,20130608,20130609]	[4,3,3,3,3,4,3,8,4,3,3,3,4,3,3]	54	10
Ann%27so_M_(entertainer)	[20130610,20130601,20130612,20130603,20130615,20130606,20130607,20130609,20130608,20130602,20130611,20130604,20130613,20130614,20130605]	[4,3,3,3,8,3,3,3,4,3,3,3,4,4,3]	54	12
Baby_Do_Brasil_sp_(entertainer)	[20130610,20130601,20130611,20130602,20130607,20130612,20130603,20130608,20130609,20130615,20130606,20130614,20130605,20130604,20130613]	[4,3,3,3,4,3,3,3,3,9,3,3,3,3,4]	54	10
Baile_Da_Rosa_Com_Roberta_S&Aacute%3b_E_Convidados_(entertainer)	[20130607,20130605,20130614,20130615,20130606,20130603,20130612,20130613,20130604,20130610,20130601,20130602,20130611,20130609,20130608]	[3,2,4,9,4,3,3,4,3,2,3,3,4,4,3]	54	12
Bam_Margera_As_Fuckface_Unstoppable_and_Bam_Margera%27s_Fuckface_Unstoppable_(entertainer)	[20130607,20130601,20130610,20130608,20130611,20130602,20130612,20130603,20130605,20130614,20130615,20130606,20130604,20130613,20130609]	[4,3,4,3,2,3,3,3,3,4,9,3,3,4,3]	54	10
Bruno%27s_Salon_Band_(entertainer)	[20130612,20130603,20130602,20130611,20130601,20130610,20130608,20130606,20130615,20130605,20130614,20130613,20130604,20130609,20130607]	[3,3,3,3,3,4,3,3,8,3,4,4,3,3,4]	54	10
Con_La_Misma_Piedra._40_A&ntilde%3bos_De_Canciones_De_Jorge_Massias_(entertainer)	[20130608,20130609,20130613,20130604,20130605,20130614,20130607,20130612,20130603,20130602,20130611,20130610,20130601,20130615,20130606]	[4,3,4,3,3,4,3,3,3,3,3,4,3,8,3]	54	12
David_Quinz&aacute%3bn/Br&iacute%3bo_Af&iacute%3bn/Carolain_(entertainer)	[20130614,20130605,20130608,20130609,20130604,20130613,20130612,20130603,20130602,20130611,20130606,20130615,20130601,20130610,20130607]	[4,3,3,3,3,4,3,3,3,4,3,8,3,3,4]	54	10
Den_Goda_M&auml%3bnniskan_Fr&aring%3bn_Sezuan_20_Mars_Kl_19_(entertainer)	[20130605,20130614,20130613,20130604,20130609,20130602,20130611,20130601,20130610,20130603,20130612,20130607,20130615,20130606,20130608]	[3,4,4,3,2,3,3,3,4,3,3,4,9,3,3]	54	10
Den_Goda_M&auml%3bnniskan_Fr&aring%3bn_Sezuan_21_Feb_Kl_19_(entertainer)	[20130604,20130613,20130602,20130611,20130615,20130606,20130614,20130605,20130609,20130608,20130610,20130601,20130612,20130603,20130607]	[3,4,3,3,9,3,4,3,3,3,4,3,3,3,3]	54	12
Den_Goda_M&auml%3bnniskan_Fr&aring%3bn_Sezuan_23_Mars_Kl_19_(entertainer)	[20130603,20130612,20130609,20130604,20130613,20130614,20130605,20130610,20130601,20130607,20130606,20130615,20130602,20130611,20130608]	[3,3,3,3,4,4,3,4,3,3,3,9,3,3,3]	54	12
Diminuita_Swing_Trio_Hot_Gypsy_Swing_Direct_From_Athens!_(entertainer)	[20130610,20130601,20130602,20130611,20130612,20130603,20130614,20130605,20130613,20130604,20130606,20130615,20130608,20130607,20130609]	[3,3,3,4,3,3,4,3,4,3,3,8,3,4,3]	54	10
EZ3KIEL_EXTENDED_+_Guest_(_festival_des_artefacts)_2013_(entertainer)	[20130601,20130610,20130605,20130614,20130608,20130609,20130602,20130611,20130606,20130615,20130607,20130604,20130613,20130612,20130603]	[3,3,3,4,3,3,3,4,3,8,4,3,4,3,3]	54	10
Ein_Bisschen_Liebe%85_Ist_Das_Motto_Der_3._Binnenhafen_Songwriter_Night_(entertainer)	[20130603,20130612,20130611,20130602,20130608,20130614,20130605,20130613,20130604,20130607,20130609,20130606,20130615,20130601,20130610]	[3,3,4,3,3,5,3,4,3,4,3,2,8,3,3]	54	12
Els_Nens_Eutr&ograve%3bfics_(entertainer)	[20130612,20130603,20130610,20130601,20130606,20130615,20130614,20130605,20130613,20130604,20130608,20130609,20130607,20130611,20130602]	[3,3,4,3,3,8,4,3,4,3,4,3,3,3,3]	54	12
Emergenza_Festival:_M&uuml%3bnchen_-_1st_step_Nr._10_2013_(entertainer)	[20130607,20130611,20130602,20130613,20130604,20130610,20130601,20130614,20130605,20130609,20130608,20130606,20130615,20130612,20130603]	[4,3,3,4,3,4,3,4,3,3,3,3,8,3,3]	54	10
Festa_Amigos_Do_Z&Eacute%3b_Pereira_(entertainer)	[20130610,20130601,20130612,20130603,20130607,20130605,20130614,20130608,20130606,20130615,20130604,20130613,20130609,20130602,20130611]	[4,3,2,3,4,3,4,3,3,9,3,4,3,3,3]	54	10
Festival_Air_d%27Islande_/_Iceland_Airwaves_Festival_2013_(entertainer)	[20130603,20130612,20130609,20130614,20130605,20130613,20130604,20130610,20130601,20130611,20130602,20130607,20130608,20130606,20130615]	[3,3,3,5,3,4,3,4,3,3,3,2,3,4,8]	54	12
Glasgow_Royal_Concert_Hall_@_Celtic_Connections_Festival_2013_(entertainer)	[20130611,20130602,20130609,20130608,20130603,20130612,20130601,20130610,20130607,20130606,20130615,20130613,20130604,20130605,20130614]	[3,3,3,3,3,3,3,4,4,3,9,4,3,3,3]	54	10
Humberto_Cravioto_40_A&ntilde%3bos_De_Ser_La_Voz_De_Mi_Tierra_(entertainer)	[20130613,20130604,20130612,20130603,20130607,20130601,20130610,20130611,20130602,20130606,20130615,20130608,20130609,20130614,20130605]	[4,3,3,3,3,3,4,3,3,3,8,4,3,4,3]	54	12
Jeck%27n_Concert_(entertainer)	[20130611,20130602,20130607,20130605,20130614,20130601,20130610,20130615,20130606,20130608,20130613,20130604,20130612,20130603,20130609]	[3,3,3,3,5,3,4,7,3,4,4,3,3,3,3]	54	12
Jimmy_Rouleau_Lancement_de_l%27album_R&ecirc%3bver_dehors_(entertainer)	[20130608,20130603,20130612,20130615,20130606,20130610,20130601,20130607,20130605,20130614,20130611,20130602,20130613,20130604,20130609]	[4,3,3,8,3,4,3,3,3,4,3,3,4,3,3]	54	12
Kasalla_Und_G&auml%3bste_&quot%3b2._Zusatzkonzert&quot%3b_(entertainer)	[20130612,20130603,20130607,20130608,20130613,20130604,20130601,20130610,20130611,20130602,20130605,20130614,20130609,20130606,20130615]	[3,3,4,3,4,3,2,4,3,3,3,4,3,3,9]	54	12
Keziah_Jones_&quot%3bsolo&quot%3b_Presente_Par_Artefact_Prl_(entertainer)	[20130601,20130610,20130613,20130604,20130609,20130603,20130612,20130615,20130606,20130602,20130611,20130607,20130614,20130605,20130608]	[3,4,4,3,3,3,3,8,3,3,3,4,4,3,3]	54	10
LE_FESTIVAL_AIR_D%27ISLANDE_EN_PARTENARIAT_AVEC_ICELAND_AIRWAVES_2013_(entertainer)	[20130604,20130613,20130601,20130610,20130607,20130603,20130612,20130606,20130615,20130605,20130614,20130608,20130609,20130611,20130602]	[3,3,3,4,4,3,3,3,9,3,4,3,3,3,3]	54	10
Les_Petits_Nouveaux_1_Year_Anniversary_Ft._Ori_Dagan_(entertainer)	[20130609,20130614,20130605,20130601,20130610,20130602,20130611,20130613,20130604,20130607,20130606,20130615,20130612,20130603,20130608]	[3,4,3,3,4,3,3,4,3,4,3,8,3,3,3]	54	10
Love-hate_(entertainer)	[20130608,20130605,20130614,20130613,20130604,20130601,20130610,20130609,20130607,20130615,20130606,20130611,20130602,20130603,20130612]	[3,3,3,3,3,3,3,4,3,10,3,4,3,3,3]	54	12
MISIA_HOSHIZORA_VII_15th_Celebration_Live_in_Hong_Kong_2013_(entertainer)	[20130607,20130615,20130606,20130602,20130611,20130609,20130612,20130603,20130608,20130601,20130610,20130605,20130614,20130613,20130604]	[4,8,3,3,3,3,3,3,3,3,4,3,4,4,3]	54	10
Mic_Oechsner%27s_Grappellissimo_(entertainer)	[20130601,20130610,20130606,20130615,20130614,20130605,20130603,20130612,20130609,20130607,20130602,20130611,20130608,20130604,20130613]	[3,4,3,9,4,3,3,3,3,4,3,3,3,3,3]	54	10
Michel_Cloup_+_Mi&egrave%3ble_+_Arlt_Caramel_Beurre_Sal&eacute%3b_1_year_Birthday_Party_(entertainer)	[20130609,20130614,20130605,20130601,20130610,20130611,20130602,20130606,20130615,20130607,20130608,20130613,20130604,20130603,20130612]	[3,4,3,3,4,3,3,3,9,4,3,4,3,3,2]	54	10
Moemnte_Mit_Andi_Kissenbeck%27s_&quot%3bclub_Boogaloo&quot%3b_(entertainer)	[20130613,20130604,20130607,20130611,20130602,20130609,20130608,20130606,20130615,20130614,20130605,20130610,20130601,20130612,20130603]	[4,3,4,3,3,3,3,3,8,4,3,4,3,3,3]	54	10
Mola_De_Ver&Atilde%3bo_(entertainer)	[20130602,20130611,20130609,20130605,20130614,20130608,20130615,20130606,20130607,20130604,20130613,20130603,20130612,20130601,20130610]	[3,3,3,3,4,4,8,4,2,3,4,3,3,3,4]	54	12
Musicopat&iacute%3bas_De_Jorge_Salda&ntilde%3ba_(entertainer)	[20130609,20130608,20130615,20130606,20130605,20130614,20130607,20130601,20130610,20130612,20130603,20130604,20130613,20130602,20130611]	[3,4,8,4,3,4,2,3,4,3,3,3,4,3,3]	54	12
Musikzimmer_Mit_S&Oslash%3blyst_Und_a_Six_No_Kollektiv_(entertainer)	[20130609,20130610,20130601,20130613,20130604,20130605,20130614,20130612,20130603,20130607,20130608,20130602,20130611,20130615,20130606]	[3,4,3,4,3,3,4,3,3,3,4,3,3,8,3]	54	12
Next_Big_Thing_Competition_Next_Big_Thing_Competition_%96_Semi_Final_1_(entertainer)	[20130609,20130614,20130605,20130607,20130608,20130612,20130603,20130606,20130615,20130610,20130601,20130611,20130602,20130604,20130613]	[3,4,3,4,3,3,3,3,8,4,3,3,3,3,4]	54	10
O._Children_(entertainer)	[20130610,20130601,20130603,20130612,20130613,20130604,20130607,20130608,20130615,20130606,20130605,20130614,20130602,20130611,20130609]	[3,2,3,3,4,3,3,3,9,4,3,4,3,4,3]	54	12
Old_97%27s_(entertainer)	[20130615,20130606,20130603,20130612,20130601,20130610,20130608,20130611,20130602,20130605,20130614,20130609,20130604,20130613,20130607]	[8,3,3,3,3,4,4,3,3,3,5,3,3,3,3]	54	12
RIO_COVER_FESTIVAL_-_J&Eacute%3bSSICA_CAMPOS_CANTA_ELIS_REGINA_2013_(entertainer)	[20130604,20130613,20130612,20130603,20130609,20130608,20130601,20130610,20130602,20130611,20130605,20130614,20130606,20130615,20130607]	[3,4,3,3,3,3,3,3,3,4,3,4,3,8,4]	54	10
RIO_COVER_FESTIVAL_-_VAL&Eacute%3bRIO_CAZUZA_E_CONVIDADOS_2013_(entertainer)	[20130601,20130610,20130609,20130603,20130612,20130611,20130602,20130604,20130613,20130615,20130606,20130607,20130608,20130614,20130605]	[3,3,3,3,3,4,3,3,4,8,3,4,3,4,3]	54	10
Screening_%27the_Wheel%27_Manchester_!_Birthplace_of_Northern_Soul_!!_(entertainer)	[20130607,20130602,20130611,20130601,20130610,20130606,20130615,20130608,20130609,20130605,20130614,20130603,20130612,20130604,20130613]	[3,3,3,3,4,3,8,4,3,3,5,3,3,2,4]	54	14
St._Pauli_Erobert_Harburg_Mit_Der_&quot%3broten_Kapelle&quot%3b_Und_&quot%3bguts&quot%3b_(entertainer)	[20130609,20130603,20130612,20130610,20130601,20130613,20130604,20130607,20130608,20130614,20130605,20130611,20130602,20130615,20130606]	[3,3,3,4,3,4,3,4,3,3,3,3,3,9,3]	54	10
The_1st_Annual_Young_European_BigbComposer_Competition_(entertainer)	[20130607,20130609,20130603,20130612,20130611,20130602,20130613,20130604,20130606,20130615,20130601,20130610,20130608,20130605,20130614]	[3,3,3,3,3,3,4,3,3,9,3,4,3,3,4]	54	12
The_2013_Northcote_International_Comedy_Festival_2013_(entertainer)	[20130608,20130605,20130614,20130612,20130603,20130604,20130613,20130609,20130610,20130601,20130602,20130611,20130615,20130606,20130607]	[3,3,3,3,3,3,4,3,4,3,3,3,9,3,4]	54	10
The_Beggar%27s_Collective_(entertainer)	[20130610,20130601,20130609,20130608,20130604,20130613,20130605,20130614,20130606,20130615,20130611,20130602,20130612,20130603,20130607]	[4,3,3,3,3,4,3,4,3,8,3,3,3,3,4]	54	10
The_Damon_Brown_Martin_Zenker_Group_Featuring_Michael_Lutzeier_(entertainer)	[20130601,20130610,20130614,20130605,20130615,20130606,20130609,20130608,20130603,20130612,20130613,20130604,20130607,20130611,20130602]	[2,4,5,3,8,4,3,4,3,3,4,3,2,3,3]	54	14
The_Greg_Foat_Group_and_Girl_and_Robot_with_Flowers_Album_Launch_(entertainer)	[20130614,20130605,20130610,20130601,20130613,20130604,20130607,20130608,20130606,20130615,20130602,20130611,20130603,20130612,20130609]	[4,3,4,3,4,3,3,4,3,8,3,3,3,3,3]	54	12
Tyres&ouml%3b_Trollb&auml%3bcken_Ibk_Vs_Ibk_Storvreta_Ibk_(entertainer)	[20130609,20130605,20130614,20130603,20130612,20130607,20130601,20130610,20130608,20130611,20130602,20130613,20130604,20130615,20130606]	[3,3,4,3,3,3,3,4,4,3,3,4,3,8,3]	54	12
Tyres&ouml%3b_Trollb&auml%3bcken_Ibk_Vs_Link&ouml%3bping_Ibk_(entertainer)	[20130608,20130605,20130614,20130601,20130610,20130607,20130609,20130602,20130611,20130604,20130613,20130615,20130606,20130603,20130612]	[4,3,5,3,4,3,3,3,3,3,4,7,3,3,3]	54	12
Umphrey%27s_McGee_(entertainer)	[20130607,20130606,20130615,20130613,20130604,20130605,20130614,20130603,20130612,20130609,20130610,20130601,20130608,20130602,20130611]	[4,3,8,4,3,3,4,3,3,3,4,3,3,3,3]	54	10
Unique_Heartbeat_Choir_(Gospel)_Mayembe_Malayika_(DRC/Germany)_(entertainer)	[20130602,20130611,20130612,20130603,20130607,20130609,20130604,20130613,20130606,20130615,20130608,20130605,20130614,20130601,20130610]	[3,3,3,3,4,3,3,4,3,9,3,3,3,3,4]	54	10
Va_de_retro_4&ordf%3b_edicion_@c&aacute%3btedra_club_2013_(entertainer)	[20130601,20130610,20130612,20130603,20130611,20130602,20130605,20130614,20130609,20130608,20130613,20130604,20130607,20130606,20130615]	[3,4,3,3,3,3,3,4,3,3,4,3,4,3,8]	54	10
Verdcel_estrena_&Ograve%3brbiteSpriu_al_CCultural_Albareda-_Poble_Sec_BCN_(entertainer)	[20130614,20130605,20130603,20130612,20130602,20130611,20130604,20130613,20130609,20130610,20130601,20130608,20130615,20130606,20130607]	[5,2,3,3,3,4,3,4,3,3,3,3,8,3,4]	54	12
WSO_-_New_Music_Festival:_POP_NUIT_-_Package_Event_2013_(entertainer)	[20130601,20130610,20130609,20130615,20130606,20130607,20130612,20130603,20130602,20130611,20130614,20130605,20130613,20130604,20130608]	[3,4,3,8,3,4,3,3,3,3,4,3,4,3,3]	54	10
WSO_-_New_Music_Festival:_POP_NUIT_-_Royal_Canoe_2013_(entertainer)	[20130608,20130607,20130611,20130602,20130615,20130606,20130605,20130614,20130612,20130603,20130609,20130604,20130613,20130610,20130601]	[4,3,3,3,8,3,3,4,3,3,3,3,4,4,3]	54	12
Wavelength_Music_Festival_13_-_Night_3_feat._Do_Make_Say_Think_(entertainer)	[20130607,20130604,20130613,20130606,20130615,20130609,20130605,20130614,20130608,20130612,20130603,20130602,20130611,20130601,20130610]	[3,3,4,3,9,3,3,4,3,3,3,3,3,3,4]	54	12
Wavelength_Music_Festival_13_-_Night_Two_feat._Doldrums_(entertainer)	[20130613,20130604,20130605,20130614,20130602,20130611,20130615,20130606,20130612,20130603,20130607,20130610,20130601,20130608,20130609]	[4,3,3,4,3,3,8,3,3,3,3,4,3,4,3]	54	12
%27Bob_Marley_Birthday_Bash_2013%27_feat._Ras_Jahknow_and_Rasta_Unity_(entertainer)	[20130604,20130613,20130610,20130601,20130602,20130611,20130612,20130603,20130615,20130606,20130614,20130605,20130609,20130608,20130607]	[3,4,3,3,3,4,3,3,7,3,4,3,3,3,4]	53	9
%27Hell_Ain%27t_A_Bad_Place_To_Be_-_The_Story_of_Bon_Scott%27_feat._Nick_Barker_(entertainer)	[20130601,20130610,20130611,20130602,20130608,20130613,20130604,20130607,20130609,20130614,20130605,20130606,20130615,20130603,20130612]	[3,4,3,3,3,4,3,3,3,4,3,3,8,3,3]	53	11
%27RAW_Comedy_2013_presented_by_the_Melbourne_International_Comedy_Festival_-_Qualifying_Heat_2%27_(entertainer)	[20130602,20130611,20130614,20130605,20130601,20130610,20130613,20130604,20130615,20130606,20130607,20130608,20130609,20130603,20130612]	[3,3,4,3,3,4,4,2,8,3,3,4,3,3,3]	53	13
2nd_Of_February_Kizomba_Dance_Classes_-_Clube_Vicio_@_Bar_Lenuccia_2013_(entertainer)	[20130615,20130606,20130608,20130612,20130603,20130611,20130602,20130609,20130614,20130605,20130610,20130601,20130607,20130613,20130604]	[7,3,3,3,3,4,3,3,4,3,3,3,4,4,3]	53	9
A38-MVM_F&eacute%3bnyfest&eacute%3bs_2013_(entertainer)	[20130608,20130610,20130601,20130602,20130611,20130613,20130604,20130609,20130603,20130612,20130605,20130614,20130606,20130615,20130607]	[3,3,3,3,4,4,3,3,3,3,3,4,3,7,4]	53	9
ARRIVAL_-_Canada%27s_Tribute_to_ABBA_Dreams_-_The_Ultimate_Tribute_to_Fleetwood_Mac_(entertainer)	[20130614,20130605,20130615,20130606,20130608,20130610,20130601,20130612,20130603,20130604,20130613,20130611,20130602,20130609,20130607]	[4,2,8,3,3,3,3,3,3,3,4,4,3,3,4]	53	11
Acoustic_Africa_3_Dobet_Gnahor&eacute%3b_-_Manou_Gallo_-_Kareyce_Fotso_(entertainer)	[20130605,20130614,20130613,20130604,20130601,20130610,20130607,20130602,20130611,20130612,20130603,20130615,20130606,20130608,20130609]	[3,4,4,3,3,4,3,3,3,3,3,8,3,4,2]	53	11
America%27s_Most_Wanted_Music_Festival_featuring_Lil%27_Wayne_2013_(entertainer)	[20130614,20130605,20130611,20130602,20130601,20130610,20130606,20130615,20130603,20130612,20130608,20130604,20130613,20130609,20130607]	[4,3,3,3,3,3,3,7,3,3,4,3,4,4,3]	53	11
Andr&eacute%3b_Hommen_(entertainer)	[20130606,20130615,20130605,20130614,20130601,20130610,20130607,20130604,20130613,20130609,20130608,20130611,20130602,20130603,20130612]	[3,7,3,4,3,3,4,3,4,3,3,4,3,3,3]	53	9
Ashanti_%28entertainer%29	[20130609,20130608,20130606,20130615,20130604,20130613,20130603,20130612,20130607,20130610,20130602,20130611,20130605,20130614]	[3,3,7,1,4,3,4,3,10,4,1,2,3,5]	53	-5
Bad_Religion_Presente_Par_Artefact_Prl_En_Accord_Avec_Gerard_Drouot_Productions_(entertainer)	[20130603,20130612,20130609,20130606,20130615,20130613,20130604,20130614,20130605,20130601,20130610,20130611,20130602,20130607,20130608]	[3,3,3,3,8,3,3,4,3,3,4,3,3,4,3]	53	9
Benefizkonzert_F&uuml%3br_Das_Fl&uuml%3bchtlingscamp_Am_Oranienplatz_(entertainer)	[20130603,20130612,20130609,20130611,20130602,20130601,20130610,20130613,20130604,20130608,20130607,20130614,20130605,20130606,20130615]	[3,3,3,3,3,3,4,4,3,3,4,3,3,3,8]	53	9
Bob_Marley%27s_Musical_Celebration_Jamaican_Dance_Party_(entertainer)	[20130612,20130603,20130615,20130606,20130607,20130608,20130601,20130610,20130613,20130604,20130614,20130605,20130611,20130602,20130609]	[3,3,8,4,2,4,3,4,4,3,3,3,3,3,3]	53	11
Bone_Thugs-n-Harmony_(entertainer)	[20130609,20130608,20130602,20130611,20130607,20130601,20130610,20130613,20130604,20130612,20130603,20130614,20130605,20130606,20130615]	[3,3,3,4,4,3,3,4,3,3,3,3,3,3,8]	53	9
British_Shorts_6._Lichtspielklub_Kurzfilmfestival_2013_(entertainer)	[20130605,20130614,20130608,20130607,20130615,20130606,20130601,20130610,20130611,20130602,20130612,20130603,20130613,20130604,20130609]	[3,3,3,4,8,3,3,4,3,3,3,3,4,3,3]	53	9
Caldeir&atilde%3bo_Com_Equipe_Via_Show_Digital_3_E_Mc_Conv_(entertainer)	[20130604,20130613,20130603,20130612,20130611,20130602,20130614,20130605,20130606,20130615,20130608,20130607,20130609,20130601,20130610]	[3,4,3,3,4,3,5,3,2,8,3,4,3,2,3]	53	13
Ch&auml%3birwalk_(entertainer)	[20130611,20130602,20130603,20130612,20130604,20130613,20130601,20130610,20130606,20130615,20130608,20130607,20130609,20130614,20130605]	[3,3,3,3,3,4,3,4,2,8,4,3,3,4,3]	53	13
Christof_S&auml%3bnger_Trio_(entertainer)	[20130613,20130604,20130612,20130603,20130614,20130605,20130607,20130615,20130606,20130610,20130601,20130602,20130611,20130608,20130609]	[4,3,3,3,3,3,3,8,3,4,3,3,3,4,3]	53	11
Classic_Albums_Live_-_Pink_Floyd_Dark_Side_of_the_Moon_(entertainer)	[20130604,20130613,20130614,20130605,20130611,20130602,20130603,20130612,20130610,20130601,20130608,20130607,20130609,20130606,20130615]	[3,4,4,3,3,3,3,3,4,3,3,4,3,3,7]	53	9
Classic_Valve_Driven_British_Blues_Rock_at_Its_Best!_(entertainer)	[20130606,20130615,20130610,20130601,20130614,20130605,20130604,20130613,20130608,20130607,20130603,20130612,20130611,20130602,20130609]	[3,7,4,3,4,3,3,4,3,4,3,3,3,3,3]	53	9
Dalston_Gypsy_Jazz_Trio_Joyous_Gypsy_Jazz_Hot_Club_Style_(entertainer)	[20130606,20130615,20130603,20130612,20130611,20130602,20130613,20130604,20130614,20130605,20130607,20130609,20130608,20130610,20130601]	[3,7,3,3,3,3,4,3,4,3,4,3,3,4,3]	53	9
Day.Din_(entertainer)	[20130604,20130613,20130614,20130605,20130611,20130602,20130606,20130615,20130607,20130610,20130601,20130609,20130608,20130612,20130603]	[2,4,4,3,4,3,3,8,4,3,3,3,3,3,3]	53	11
Dead_or_Alive_@_The_Comedy_Presents..._and_Hope_Through_Hostility_(entertainer)	[20130607,20130615,20130606,20130601,20130610,20130608,20130609,20130613,20130604,20130602,20130611,20130603,20130612,20130605,20130614]	[3,8,2,3,4,4,3,4,3,3,3,3,3,3,4]	53	13
Den_Goda_M&auml%3bnniskan_Fr&aring%3bn_Sezuan_23_Mars_Kl_14_(entertainer)	[20130610,20130601,20130608,20130607,20130615,20130606,20130612,20130603,20130611,20130602,20130605,20130614,20130613,20130604,20130609]	[3,2,3,4,8,3,3,3,4,3,3,4,4,3,3]	53	11
Dinosaur_Jr._(entertainer)	[20130609,20130607,20130608,20130613,20130604,20130603,20130612,20130601,20130610,20130614,20130605,20130615,20130606,20130611,20130602]	[4,3,2,3,3,3,3,3,3,4,3,10,3,4,2]	53	13
Dirty_Deeds_%2779_(entertainer)	[20130607,20130606,20130615,20130614,20130605,20130609,20130608,20130613,20130604,20130612,20130603,20130602,20130611,20130610,20130601]	[4,3,7,4,3,3,3,4,3,3,3,3,4,3,3]	53	9
Efterklang_at_DieselHouse_/_Frost_Festival_(Special_Trio_Concert)_2013_(entertainer)	[20130608,20130615,20130606,20130607,20130614,20130605,20130610,20130601,20130613,20130604,20130612,20130603,20130609,20130611,20130602]	[3,7,3,4,4,3,3,3,4,3,3,3,3,4,3]	53	9
Emergenza_Festival:_Frankfurt_-_Semi_Final_Nr.2_2013_(entertainer)	[20130613,20130604,20130606,20130615,20130608,20130609,20130607,20130614,20130605,20130602,20130611,20130612,20130603,20130610,20130601]	[4,3,3,8,3,3,4,3,3,3,4,3,3,3,3]	53	9
